"Alert Id","Alert State","Alert Title","Alert Type","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Location Paths","Logical Paths"
"875","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/875","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/challenge/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"876","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/876","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/client-side-filtering/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"877","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/877","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/insecure-deserialization/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"878","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/878","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webwolf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"879","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/879","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/password-reset/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"880","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/880","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/bypass-restrictions/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"881","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/881","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/ssrf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"882","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/882","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-container/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"883","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/883","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/html-tampering/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"884","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/884","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/idor/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"885","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/885","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-integration-tests/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"886","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/886","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/csrf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"887","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/887","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/auth-bypass/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"888","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/888","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/missing-function-ac/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"889","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/889","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"890","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/890","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/sql-injection/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"891","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/891","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/vulnerable-components/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
"892","active","Insufficient Entropy in Spring Security (CVE-2020-5408)","dependency","DEP1001_CVE-2020-5408","CVE-2020-5408","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.security:spring-security-core 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.security:spring-security-core from 5.2.0.RELEASE to 5.2.4 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/892","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/chrome-dev-tools/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.security:spring-security-test 4.1.3.RELEASE(root),org.springframework.security:spring-security-test 5.2.0.RELEASE(root),org.springframework.security:spring-security-core 5.2.0.RELEASE"
